Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class
19879,3,0,3,0,RT @kingsleyyy: That look after you just put a bitch in their place http://t.co/GPND50I5Of,1
24421,3,0,3,0,hoe w the chanel backpack...... please.....,1
9685,3,0,3,0,Gillette is for pussies,1
17934,3,0,3,0,RT @TRAPLORDHOE: When your main bitch friends see you at a party ... http://t.co/DW7Fu9l9Y2,1
19887,3,0,3,0,RT @koleworld4: but i don't fck with broke bitches &#128524;,1
3718,3,0,3,0,@JawShoeeAhhh @jehnayy no bitch lol,1
13272,3,0,2,1,My aunt said I'm handsome fuck you hoes,1
12172,3,0,3,0,Is this napK bitch retarded or stupid wtf would you request me didn't she read my bio it's pretty&#8230; http://t.co/ReqHlHHml4,1
8169,3,0,3,0,Basic bitch no chill &#128514;,1
17340,3,0,3,0,"RT @PrincexFbgm: Lonely twitter bitches be like 

#relationshipgoals &gt;&gt;&gt;&gt;&gt; http://t.co/9z9PxVnf89",1
20484,3,0,3,0,"RT @sofpizzie_: i hate a bitch that think she the shit, bitch you basic as the fuck&#128564;&#128564;",1
18107,3,0,3,0,"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;",1
15373,3,0,0,3,"RT @DogeTheDog: Wow
 Such banana
 So potassium 
 Much yellow http://t.co/xINHDwyTqS",2
15869,3,0,3,0,RT @HoeFact: Don't trust these hoes http://t.co/03SoHP4P41,1
13694,3,0,3,0,Niggaz retweet bitch ass niggaz but won't retweet a real nigga,1
23773,3,0,0,3,You could be viewing the future through rose-colored glasses t... More for Libra http://t.co/UOoN09K1Dq,2
18384,3,0,3,0,RT @VersaceTweetGod: Leotard not leopard. Zeeti hoes dumb. &#8220;@JennnVeee: &#8220;@DJZeeti: twitpic a selfie wearing a leotard&#8221; http://t.co/8fQP7fpb&#8230;,1
23195,3,1,2,0,"When my friends are roastin my other friends and idk who to roast I'm just like wait ""who are your true nigs""&#128527;always da clan&#128111;&#128109;&#128129;",1
5686,6,0,0,6,"@antiamnesty @AppSame @WhiteHouse 
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin.",2
17364,6,0,6,0,RT @Quis_2TurntUp: &#8220;@1017_Sqquad: Iont got no type&#8221;bad bitches is the only thing that I like &#128111;&#128131;&#128131;,1
19958,3,0,3,0,RT @lildurk_: Dese hoes be actin up,1
8629,3,0,1,2,Cavs trash too,2
21668,3,0,2,1,Stupid lil bitch !! Really think I'm trippen &#128514;&#128514; You outttta pocket with this pimpinnn,1
15929,3,0,3,0,RT @IHaveSex_Alot: I don't luv deez hoes at all..&#128076;,1
10710,3,1,2,0,I hate a nosey bitch like mind yah business,1
17082,3,0,3,0,RT @NorrisDaGod: I have no hoes &#128581;,1
3549,3,0,3,0,@ILIKECATS74 @yoPapi_chulo @sizzurp__ @brandonernandez @bootyacid you do realize ya pussy stank right?,1
5723,3,0,3,0,@b0ssladyre lmao they know who the kitty master is !!!! Don't hate bitch,1
20051,3,1,2,0,"RT @macktology101: Niggas got a girl, why the fuck you asking girls to text you...hoes man hoes",1
14128,3,0,3,0,People hate on da rig life but I love my baby more then a pussy ass nigguh,1
3821,3,0,3,0,@JunDishes amen little mama. y does this old southern country bitch like you so much I don't know. but I do!,1
14403,3,0,3,0,RT @AC_Hussle: When yall having a good day &amp; she brings up a bitch from Twitter http://t.co/LQVLDxOwsH,1
24371,6,0,6,0,gotta clear ya throat of all that pussy eh... RT @johnlacarbiere: My voice is the deepest in the morning,1
2351,3,0,0,3,"@1Corinthians126 #BlessJesus Yes,#Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections.",2
22003,3,0,3,0,"The clips hang down to the dick.. That's a automatic shotty from a drum they call tommy, guarantee to get you bitches from by me",1
17121,3,0,3,0,RT @OGBEARD: If I got $50 and my girl got $0 then I still got $50 cause that bitch should have a job.,1
11564,3,0,3,0,"I'm glad that after telling me how much of a basic bitch I am, @GreekPharaoh also admitted to being basic. #truefriendsarebasictogether",1
11680,3,1,2,0,I'm so mad cause hoes think it's funny,1
25016,3,0,1,2,the birds out tonight,2
14569,3,1,2,0,RT @AsiaCakesss: Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner,1
15004,3,0,3,0,RT @ChaseNCashe: Niggas be mentally dating females they never met before. You on instagram double tap'n that ho too much mane.,1
24758,3,0,0,3,never have I seen a toddler chug a water bottle so fast lol,2
19665,3,0,3,0,RT @ikesizzle: Trey Songz album is about being a single hoe ass nigga lol,1
4595,3,1,2,0,@R3lentlssTr0ll @AnastasiaPacana yes i like dick and i hate bitches. who am i now?,1
23377,3,0,3,0,Why tf are girls still virgins ????????? We only got 2 months to live bitch you better throw that ass back,1
11434,3,0,0,3,I'd do anything for an Oreo vanilla bean drink from dunkin &amp; a chocolate chip muffin from there too..I'm starving &amp; that sounds so good now.,2
1518,3,0,3,0,"&#8220;@RevDennisMiller: True nothing shuts up libdog bitches who like to bark at anything @Punt_Cuncher&#8221;
THAT'S CALLED...PREACHING THE TRUTH!",1
23620,3,0,0,3,Yeah okay let's just put a fire cracker in a cow pie and see what happens,2
6617,3,0,3,0,"@kieffer_jason bitch cause u wanted to fight and you didn't show up, and tryna make a bet and shit get yo friendly ass off My Twitter",1
11329,3,0,3,0,I was damn near flossing with the bitch's tampon string. Awful &#8220;@TaeCocky: Have anything stopped you from eating pussy? If so what was it?&#8221;,1
17414,6,0,6,0,RT @RakwonOGOD: i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;,1
18200,3,0,1,2,RT @TomBradysEgo: Might have a better chance if we put some trash cans out there.,2
15115,3,0,1,2,RT @Comp10Tx: Rihanna really is trash,2
19585,3,1,2,0,RT @iDntWearCondoms: Stop respecting women who admit to having a hoe phase,1
14895,3,0,0,3,"RT @BuzzFeed: A photographer hid in a trash can to get these adorable engagement photos
http://t.co/75ZOvJEwYh http://t.co/F3VAUX9STw",2
13545,3,0,3,0,Never been a bitch!,1
3107,3,1,2,0,@DimitriCrossin bitch ass,1
23024,3,0,1,2,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,2
585,3,1,2,0,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",1
10568,6,0,6,0,I feel like that niggah Pac these bitches set me up.,1
1076,6,0,6,0,&#128563; RT @UBoyRock17: &#128557;&#128557;&#128557; these hoes selfish,1
10334,6,0,5,1,I beat the pussy up- yg,1
8742,3,0,0,3,"Come home from work to Bridesmaids, Twinkies and a bottle of wine #bestroommateever @TheFaithAnne",2
23208,3,0,3,0,When she wit me got yo bitch open,1
5813,3,0,3,0,@brendacoyt_3 : Ayee Ayee it's my snow niqqa &amp;&amp; it's for my bitches to slide to my crib,1
14468,3,0,3,0,RT @Airrogance: bitch i'm legal so i'm ridin round like rambo !,1
14983,3,0,3,0,RT @CayMarieee: Some bitches turned on me with bitched that once turned on them. &#128121;,1
11940,3,1,2,0,"If you got charge a nigga up for tryna talk to your chick, You really a insecure faggot and have no control over her..",1
7463,3,0,3,0,@vhr6190 @NudesForJordy playoffs bitch,1
15217,3,0,3,0,RT @DFkinLopes: McDonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud&#8230;,1
9824,3,0,3,0,Gotta smile dat drive bad bitches crazy,1
2222,3,0,3,0,...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.,1
16232,3,0,3,0,RT @JosephTheFlyGuy: Crazy girlfriends usually love you longer &amp; got the best pussy .,1
1873,3,1,2,0,&#8220;@leynachristina: I'm driving myself insane.&#8221;fag,1
21242,6,0,6,0,Shittin on all my old hoes,1
10183,3,0,3,0,How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!,1
7772,3,0,3,0,Alice took advantage of me last night...... that bitch won't tonight!!!!!,1
21111,3,0,3,0,See you fags in 8 hours,1
21262,9,0,9,0,Shoutout that real bitch,1
11062,3,0,1,2,I need a heated bra because my nips hurt so bad!,2
12714,3,0,3,0,Life's a bitch &amp; then you die,1
24364,3,0,3,0,got cramps bitches? #smokeweed #teamloudpack,1
14346,3,0,2,1,"RT @1stblock_thomas: ""@1stBlocJeremiah: You know bitches be mad when they be like ""I'm my own #wcw&#128514;&#128514;""",1
19682,3,0,0,3,RT @indykaila: Exclusive: Ars&#232;ne Wenger gave two yellow cards &amp; red card while refereeing a charity match in Rome. @Arsenal,2
9948,3,1,2,0,Hate that bitch RT @NYSAnimal Ray Donovan's wife is pissing me off,1
14398,3,0,0,3,RT @ABCbirds1: #Neonics are deadly to #birds like the American Kestrel and #bees. Ask @Lowes to take it off their shelves. #EcoWed http://t&#8230;,2
834,3,0,0,3,"#Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious, Sept call up time",2
19776,3,0,3,0,RT @jenny_barajas: &#8220;@FazeyBaby: quote this tweet with the funniest pic in ya camera roll &#128514;&#8221; this bitch started it all&#128514; http://t.co/8xqcxUo&#8230;,1
22277,3,0,3,0,These hoes soo &#127805;&#127936;,1
21285,3,0,0,3,Shy girls &gt;&gt;,2
19715,3,0,3,0,RT @itscoleharmon_: 11:11. I wish you would stop being a hoe.,1
6888,3,1,2,0,@mitch_krebs14 @Gnarles_Charles I am that queer gnarles Charles and no it wasn't me,1
6665,3,0,3,0,@kieffer_jason wtf r u talking about I was in Plano tx what r u talking about pussy boy,1
4986,3,0,2,1,@Tamela_X But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.,1
19174,3,0,0,3,RT @chilltweetss: when I make the paper ball into the trash can &#128168; http://t.co/Xnx2XEGACm,2
2758,3,1,2,0,@BrodyWayneLyles these kids are pussies. We got a white trash kid &amp; a ThugNasty wanna be up in here &#128514;,1
16242,3,1,2,0,"RT @JuanNDaCut: Porn ads be convincing af...""click here and 30 bitches will appear in your bed"" you DAMN RIGHT ima click that shit nigga",1
3672,6,1,5,0,"@JUSxDOiT I was hangin' on them corners late Pockets wasn't straight, bitch! I ain't gon make it at this rate, dawg.. Know what I'm sayin?",1
22491,6,0,0,6,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY,2
5120,3,0,0,3,@TheSeanyV would help for some others can't handle uppers and cripples them plus if moderation isn't taken into consideration it'll be bad,2
14256,3,0,3,0,Produced by yung @jewros &#128293;&#128293; Bouta drop dis hoe http://t.co/WZyMxoLjNt,1
4648,3,0,3,0,@Rene_gadeCowboy Of course. I was being bitch. Learned from my mom how to make a guy feel like he's 1 foot tall.,1
25183,3,0,3,0,when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,1
2864,3,0,3,0,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;,1
15728,3,0,1,2,RT @Goons_TXT: Only retards and dads roll Lawful Good.,2
4154,3,0,3,0,@MarioOlvera94 follow me bitch lol u too good to follow back ha ha,1
18889,3,0,0,3,"RT @_pascuzzo: ""@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;",2
72,3,0,3,0,"""@BOSSBYTCHH: Him seh me pussy wetter then a shower curtain....#ahmesehwetness""&lt;lmao!!",1
1431,3,0,3,0,&#8220;@MajorSlander One last shot at this love shit then I'm dogging you hoes&#8221; #Drakelistener,1
14389,3,0,3,0,RT @718queens: I rather my girl be clingy than a hoe,1
7777,3,0,3,0,"All I got for these hoes is dick, duct tape, and a stapler.",1
9178,3,0,3,0,Eat your vegetables or you'll grow up to be a pussy,1
19868,3,0,3,0,"RT @kiaspeaks: Yall stay tracking pussy miles, but refuse to put any effort into controlling your own peen. But okay...I guess. Whatever ke&#8230;",1
22011,3,0,3,0,The emoji I use when I'm flirting wit bitches ---&gt; &#128520;,1
15207,3,0,3,0,RT @DBlockDeuce_215 My Face when bitches expect me to care http://t.co/hWnAH5bTW6,1
18740,3,0,3,0,"RT @_Phocus: ""@BOSSSHlTONLY: This bitch... http://t.co/o7uSKCMfcD""&#128514;&#128514;",1
12830,3,0,3,0,Lmaoo RT &#8220;@PRAYINGFORHEAD: &#8220;@_ANGELSAMUELS: @PRAYINGFORHEAD @BAESTATION ur a bitch for not following back &#128575;&#8221; http://t.co/p43U1qUbWk&#8221;,1
9993,9,2,7,0,He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient,1
1354,3,0,3,0,&#8220;@JT_Lord: Boutta walk out on these hoes&#8221;,1
18439,3,0,3,0,RT @WayneL_Jr: LMAOOOOOOO RT @Take_My_Advicee: What dum bitch made this http://t.co/siuxrh5Sms,1
18254,3,0,3,0,RT @TroyMadden: I guess it's cool to just walk around with ya titties out in a see-thru top? Shit.. if these hoes ain't trippin' how can I,1
24282,3,0,3,0,eagles are fucking cunts http://t.co/nK2CO0snNv,1
5967,3,0,1,2,@danifreshh some weird local ghetto school haha,2
10851,3,0,3,0,I just bought a Bentley and a bitch came wit it,1
19683,6,1,5,0,RT @infidelpamelaLC: Mahammad was a bitch. Cause I said so. http://t.co/3w8Gyp4vuz,1
15649,3,2,1,0,RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;,0
13009,3,0,3,0,"Ma bottom bitch cotton pick if I tell her too , she give me money all yo hoe give you is attitude",1
6698,3,2,1,0,@kittty_jpg @SteeZeyFLOW @nosfiend215 at least im not black bitch your parents left you in the mcdonalds parking lot after you were born,0
20299,3,0,3,0,RT @prettykells: &#8220;@100046729: @Leelucas_ @prettykells bitch you didn't feed me. You asked my to buy you a burger &#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; lmfaoooooo no &#8230;,1
24196,3,0,0,3,can my cat not kill birds and make a huge mes of feathers,2
3018,3,3,0,0,"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol",0
9347,3,1,2,0,"Fighting on the Internet is like competing in the special Olympics, even if you win, you're still retarded.",1
9087,6,1,0,5,Doug Martin trash,2
17171,3,0,3,0,RT @OhEmmeG: RT if bitches are thirsty but you Hungarian,1
17142,3,1,2,0,RT @OPP_YouKnowMe: Tell these hoes that they gotta glo up one day.,1
15476,3,1,2,0,RT @EricWithAHotDad: If you cant pass the asvab you might as well just go full retard,1
3936,3,0,3,0,@KimberlyyAye speaking of little bitch you didn't even do all your squats you little bitch kept talking to distract everyone else &#128530; &#128587;&#128064;&#128073;&#128590; icu,1
23138,3,0,3,0,"When I die
Throw a couple bad bitches in my casket",1
190,3,0,1,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",2
13013,3,1,2,0,Mad that it's a pussy gym and full of fuck people,1
7430,3,0,2,1,@tyg235 @italian_montana have fun losing tonight bitch,1
4657,3,0,0,3,@RetroReasoning I think most RPGs are for the birds. I ain't no bird brain yo,2
20585,3,0,3,0,RT @the_thrillx3: Sarah burkes pussy b like http://t.co/HpXUDcuNEq,1
16281,3,0,3,0,"RT @KINGSHA_MUGGA: My bitch better lie to me, more than 5 bodies and I cant stomach it, ill fucking die",1
19550,3,0,3,0,"RT @iAmEastAtlanta: Don't be sorry hoe, Be Careful",1
22240,3,0,3,0,These hoes ain't yours it's just yo turn #&#128175;&#128175; u hear me?,1
15089,6,0,6,0,"RT @Clyde_FadeAll: Plz don't tell nobody, bitch I know you got a man..lol I ain't gon tell nobody!",1
6315,3,1,2,0,@iamJAYUNO shuddup hoe,1
9935,3,0,0,3,Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10,2
3590,3,0,1,2,@ImTooMuch bread in general aint too good for ya...but honky bread the worst...&#128514;&#128514;,2
10039,3,0,3,0,Hell naw we don't fuck wit no phonies you can tell yo bitch we some young rich homies!,1
2791,3,1,2,0,"@CHARLESBARRKLEY you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!",1
9552,3,0,3,0,Fuck what a bitch saying the hood love me,1
23596,3,0,3,0,Yea I see ya hoe,1
13293,3,0,3,0,"My bitch bad piece, yo bitch got bad feet &#128514;&#128514;",1
21847,6,1,5,0,That broad 7 days moe RT @OGFlash: What Earth is this? RT @IamRyanRaw: NIGGA RT @WhoisJayHall: Rihanna prolly the sexiest bitch on Earth,1
10425,3,0,2,1,"I come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!",1
6384,3,0,3,0,@jacksparenohoe let's hang out nigger,1
14395,3,0,3,0,"RT @A1rWick: Who cares who looks better between Blue Ivy, North, and whatever other celeb baby. Read your kid a book u simple bitch.",1
24596,3,0,3,0,is money over bitches,1
9649,3,0,3,0,Geno Smith &gt; Alex bitch Smith's trash overpaid ass,1
23318,3,0,3,0,Whops @_JAMAICAJONES yardie. Go smoke a blunt and tell a nigga to come through. You are stressed,1
17499,3,0,2,1,RT @Rileyy_Babyyy: How you pressed over some pussy you never had &#128064;? &#128514;&#128514;&#128514;,1
6002,3,2,1,0,@deno_5 @kaitlyninst0ne you're reading you coon,0
2668,3,0,3,0,@Bitcheslovestar The only one of Mary's friends I like so you other bitches don't exist &#128514;&#128514;&#128564;&#128564;&#128564;&#128564;&#128164;&#9995;&#9996;&#65039;,1
21367,6,0,0,6,Smuggled letter by Gaza tunnel digger details suffering under Hamas rule http://t.co/jusiee1yhK via @TheMuslimIssue,2
2949,3,0,3,0,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch,1
22936,3,1,2,0,Wake up American sheeple nd stop allowing these pussy azz politicians who never bust a gun in they&#8230; http://t.co/rN6nnnynXv,1
11656,3,0,3,0,I'm ready to bounce out dis bitch -.-,1
16477,3,0,3,0,RT @LHT_519: lmao that bitch saw the camera &amp; looked up at the big screen n then realized&#128128;&#128128; https://t.co/OoJQAbWFwJ,1
